disposition,sy_snum,sy_pnum,pl_orbper,pl_rade,pl_ratror,st_teff,st_rad,sy_gaiamag
candidate,1,1,3.312792,4.662,0.0442,5558.0,0.966,13.3434
candidate,1,1,3.312792,4.662,0.0442,5558.0,0.966,13.3434
candidate,1,1,3.3129214,4.28877,0.0305049999999999,5512.0,0.98,13.3434
candidate,1,1,4.622654,1.371,0.0222,5543.0,0.566,12.3302
candidate,1,1,4.622654,1.371,0.0222,5543.0,0.566,12.3302
candidate,1,1,15.398723,1.85,0.016,5726.0,1.058,12.6795
candidate,1,1,15.398723,1.85,0.016,5726.0,1.058,12.6795
candidate,1,1,10.413181,2.352,0.0201,5678.0,1.071,11.7768
candidate,1,1,10.41144,2.6,0.02025,5540.0,1.12,11.7768
candidate,1,1,5.09582,2.6,0.0235,4490.0,0.58,12.2095
candidate,1,1,5.095717,1.692,0.0245,4938.0,0.631,12.2095
candidate,1,1,5.0957983,1.92318,0.0305049999999999,4197.0,0.7,12.2095
candidate,1,2,4.803352,2.597,0.0304,5007.0,0.783,14.1559
candidate,1,2,4.803352,2.597,0.0304,5007.0,0.783,14.1559
candidate,1,2,8.491282,3.395,0.0397,5007.0,0.783,14.1559
candidate,1,2,8.491282,3.395,0.0397,5007.0,0.783,14.1559
candidate,1,2,0.673862,1.579,0.0157,5236.0,0.92,12.9345
candidate,1,2,0.673862,1.579,0.0157,5236.0,0.92,12.9345
candidate,1,2,25.76051,3.124,0.0311,5236.0,0.92,12.9345
candidate,1,1,3.572326,2.417,0.0229,5387.0,0.966,11.6421
candidate,1,1,3.572326,2.417,0.0229,5387.0,0.966,11.6421
candidate,1,2,6.393025,2.274,0.0168,5946.0,1.239,13.0091
candidate,1,2,6.393025,2.274,0.0168,5946.0,1.239,13.0091
candidate,1,2,18.787839,5.098,0.0377,5946.0,1.239,13.0091
candidate,1,2,18.787839,5.098,0.0377,5946.0,1.239,13.0091
non-candidate,1,0,0.759978,6.049,0.0359,5690.0,1.541,12.3147
non-candidate,1,0,0.76001901813,7.29025894,0.0305049999999999,5690.2,1.65999,12.3147
non-candidate,1,0,0.759978,6.049,0.0359,5690.0,1.541,12.3147
candidate,1,1,10.00361,2.57,0.03485,4077.0,0.62,14.3403
candidate,1,1,10.0051,2.29,0.0368,5292.0,0.572,14.3403
candidate,1,1,10.00329,2.37,0.0305049999999999,4197.0,0.6,14.3403
candidate,1,1,10.00617969,2.6,0.0305049999999999,4120.0,0.684348,14.3403
candidate,1,1,10.0044,1.69,0.0349,4044.0,0.435,14.3403
candidate,1,1,10.003417,2.1,0.033752,4014.73,0.569359,14.3403
candidate,1,1,3.865053,1.163,0.0279,3578.0,0.382,13.9899
candidate,1,1,3.865053,1.163,0.0279,3578.0,0.382,13.9899
candidate,1,1,6.293099,2.262,0.0306,4213.0,0.675,13.6941
candidate,1,1,6.293099,2.262,0.0306,4213.0,0.675,13.6941
candidate,1,1,17.27474,2.678,0.0192,5716.0,1.28,12.836
candidate,1,1,17.27474,2.678,0.0192,5716.0,1.28,12.836
candidate,1,1,33.589979,5.333,0.0551,5511.0,0.886,12.152
candidate,1,1,33.589979,5.333,0.0551,5511.0,0.886,12.152
candidate,1,1,33.5920255,9.88421,0.0305049999999999,5468.0,0.91,12.152
candidate,1,1,13.115365,2.53,0.042,3748.0,0.552,13.8429
candidate,1,1,13.115365,2.53,0.042,3748.0,0.552,13.8429
candidate,1,1,3.4355113,4.18368,0.0305049999999999,4870.0,0.8,12.5911
candidate,1,1,3.435471,4.569,0.0548,4927.0,0.765,12.5911
candidate,1,1,3.435453,3.806,0.0456,4927.0,0.765,12.5911
candidate,1,1,22.549406,4.602,0.0439,5784.0,0.961,9.49379
candidate,1,1,22.549406,4.602,0.0439,5784.0,0.961,9.49379
candidate,1,2,4.941907,1.283,0.0127,5563.0,0.927,11.9956
candidate,1,2,4.941907,1.283,0.0127,5563.0,0.927,11.9956
candidate,1,2,9.22453,1.36,0.0134,5563.0,0.927,11.9956
candidate,1,2,9.22453,1.36,0.0134,5563.0,0.927,11.9956
candidate,1,1,20.978959,1.677,0.0196,5335.0,0.784,11.7345
candidate,1,1,20.978959,1.677,0.0196,5335.0,0.784,11.7345
candidate,1,1,1.908084,2.482,0.0185,5742.0,1.228,12.6144
candidate,1,1,1.908084,2.482,0.0185,5742.0,1.228,12.6144
candidate,1,1,3.2141,0.9898,0.0305049999999999,5711.0,1.375,11.9872
candidate,1,1,5.9382,2.116,0.0305049999999999,5590.0,0.977,15.1491
candidate,1,2,0.8094,0.7599,0.0305049999999999,4116.0,0.7,14.5773
candidate,1,2,5.3301,1.2327,0.0305049999999999,4116.0,0.7,14.5773
candidate,1,2,4.3696,1.219,0.0305049999999999,4343.0,0.732,13.9384
candidate,1,2,6.669,1.9287,0.0305049999999999,4343.0,0.732,13.9384
candidate,1,1,4.01798053813,1.1017624,0.0305049999999999,3166.0,0.194357,13.7957
candidate,1,1,4.0179694,1.015,0.0472,3173.0,0.1965,13.7957
candidate,1,1,13.102,2.66,0.044,3746.0,0.554,13.9468
candidate,1,1,6.535,3.31,0.0525,3861.0,0.5776,13.1533
candidate,2,1,20.35954,10.85,0.182,3728.0,0.539092,15.7336
candidate,2,1,20.35919,11.3,0.1887,5292.0,0.55,15.7336
candidate,2,1,20.35507390682,10.50799334,0.0305049999999999,3728.0,0.539092,15.7336
candidate,2,1,20.35847252,10.55,0.1805,3711.0,0.541,15.7336
candidate,2,1,20.358748,10.0,0.173,5292.0,0.53,15.7336
candidate,2,1,20.359,2.6,0.181997,3728.0,0.539092,15.7336
candidate,1,1,6.68851,2.25,0.0313,5292.0,0.658,14.6336
candidate,1,1,6.6874352,2.79,0.03239,4476.0,0.69,14.6336
candidate,1,1,6.68796,2.15,0.0304,4613.0,0.643,14.6336
candidate,1,2,3.471149,4.51,0.04298,3840.6,0.542,14.8215
candidate,1,2,3.471136,5.16,0.0775,5292.0,0.61,14.8215
candidate,1,2,3.471341,4.75,0.074192,3889.72,0.587449,14.8215
candidate,1,2,3.471285,4.37,0.07773,3720.0,0.5,14.8215
candidate,1,2,3.4712802624,4.2314265,0.0305049999999999,3696.0,0.563,14.8215
candidate,1,2,3.47114,4.13,0.066,3939.0,0.57,14.8215
candidate,1,2,2.19945,2.6,0.0391,5292.0,0.61,14.8215
candidate,1,2,2.198884,2.42,0.02319,3840.6,0.542,14.8215
candidate,1,1,5.657,2.433,0.0141,5912.0,1.58,12.0238
candidate,1,1,5.65706,2.16,0.0305049999999999,5989.0,1.09,12.0238
candidate,1,1,5.65688,2.72,0.0156,5912.0,1.58,12.0238
candidate,1,1,5.65621,3.13,0.01775,5292.0,1.617,12.0238
candidate,1,1,5.656256,2.08,0.01714,5840.0,1.03,12.0238
candidate,1,1,5.656304,2.93920584,0.017257,5722.0,1.561446,12.0238
candidate,1,1,1.7292591,11.0,0.1388,4271.0,0.66,15.3442
candidate,1,1,1.72926812424,12.6001269,0.0305049999999999,4377.0,0.766495,15.3442
candidate,1,1,1.7292577,11.4,0.1431,5292.0,0.729,15.3442
candidate,1,1,1.7292684,6.71,0.1376,4103.0,0.445,15.3442
candidate,1,1,1.729257,10.44,0.139589,4262.1,0.685548,15.3442
candidate,1,1,19.15344,2.04,0.0305049999999999,6445.0,1.12,11.9153
candidate,1,1,19.1541,2.05,0.0145,6256.0,1.29,11.9153
candidate,1,1,19.153,2.4,0.01764,5292.0,1.25,11.9153
candidate,1,1,19.153765,2.65,0.01692,6234.0,1.32,11.9153
candidate,1,1,19.15454,2.47140597,0.01705,6114.0,1.328888,11.9153
candidate,1,1,31.6372,1.89,0.0229,5054.0,0.76,13.7404
candidate,1,1,31.6551,2.48,0.0293,5292.0,0.774,13.7404
candidate,1,1,31.646306,2.53,0.02791,4810.0,0.73,13.7404
candidate,1,1,20.5065,2.24,0.028,4899.0,0.73,13.9677
candidate,1,1,20.507693,2.78,0.03444,4728.0,0.72,13.9677
candidate,1,1,20.5107,2.23,0.0309,5292.0,0.662,13.9677
candidate,1,1,2.770522,3.19,0.042,5292.0,0.696,15.2444
candidate,1,1,2.7706297,3.36,0.04378,4329.0,0.67,15.2444
candidate,1,1,2.77065,1.93,0.0383,4175.0,0.45,15.2444
candidate,1,2,5.73597,1.5,0.0297,4021.0,0.462,14.339
candidate,1,2,5.73594,1.91,0.03031,3930.0,0.57,14.339
candidate,1,2,5.73491,1.92,0.0305049999999999,4102.0,0.52,14.339
candidate,1,2,5.7348462,2.4,0.03962,4088.0,0.62,14.339
candidate,1,2,5.73649,4.2,0.073,5292.0,0.532,14.339
candidate,1,2,10.93406,1.92,0.0305049999999999,4102.0,0.52,14.339
candidate,1,2,10.93459,2.02,0.0348,5292.0,0.532,14.339
candidate,1,2,10.93241,2.26,0.03601,3930.0,0.57,14.339
candidate,1,2,10.9324,1.64,0.0324,4021.0,0.462,14.339
candidate,1,2,8.75198,2.29,0.0331,5292.0,0.634,14.2575
candidate,1,2,8.7529874,2.46,0.03199,4252.0,0.65,14.2575
candidate,1,2,8.7529,1.59,0.0264,4326.0,0.546,14.2575
non-candidate,1,0,13.008383,15.65133315,0.10101,5526.0,1.420548,12.6814
non-candidate,1,0,13.0106,12.9,0.0853,5292.0,0.864,12.6814
non-candidate,1,0,13.00819,20.1,0.1047,5292.0,1.76,12.6814
non-candidate,1,0,13.008278,8.68,0.1015,4639.0,0.71,12.6814
candidate,1,1,3.5353975,1.98,0.07463,3260.0,0.23,15.2553
candidate,1,1,3.53482,11.1,0.0681,6113.0,1.49,15.2553
candidate,1,1,3.535155,16.6,0.0732,5292.0,2.07,15.2553
candidate,1,1,3.535055,18.0,0.075,7147.0,2.192,15.2553
candidate,1,1,12.20772,2.6,0.03,5263.0,0.807,12.1478
candidate,1,1,12.207632,2.47,0.0283,4684.0,0.72,12.1478
candidate,1,1,12.20773,2.34,0.0301,5292.0,0.713,12.1478
candidate,1,1,12.2054,2.5,0.0267,5269.0,0.85,12.1478
candidate,1,1,12.2091165,2.6,0.0305049999999999,4555.0,0.824666,12.1478
candidate,1,1,9.7843,1.15,0.0272,3798.0,0.384,13.9449
candidate,1,1,9.7833,2.6116925,0.0373,3990.0,0.643,13.9449
candidate,1,1,2.84947127,2.6,0.0305049999999999,4279.0,0.737576,13.0624
candidate,1,1,2.849271,4.43,0.0305049999999999,4300.0,0.715,13.0624
candidate,1,1,2.8493,2.6,0.0574,4279.0,0.737576,13.0624
candidate,1,1,2.8492816,2.6,0.0561,4456.0,0.63,13.0624
candidate,1,1,2.849274,4.38,0.056128,4299.98,0.715385,13.0624
candidate,1,1,2.849282,4.75272,0.0305049999999999,4279.0,0.74,13.0624
candidate,1,1,2.849302,4.07,0.0563,5292.0,0.662,13.0624
candidate,1,1,2.8492818,4.43,0.05814,4237.0,0.65,13.0624
candidate,1,1,2.849258,3.82,0.0552,4456.0,0.63,13.0624
candidate,1,1,9.0073,2.30905002,0.0315,4413.0,0.671,14.1038
candidate,1,1,9.007156,2.53,0.03054,4388.0,0.68,14.1038
candidate,1,1,9.0063,2.1,0.0308,4434.0,0.621,14.1038
candidate,1,1,9.0074,2.18,0.0334,5292.0,0.599,14.1038
candidate,1,3,7.0525273,2.62,0.02945,4998.0,0.76,12.1319
candidate,1,3,7.05254,2.68,0.028,5413.0,0.86,12.1319
candidate,1,3,7.05235,2.72,0.0298,5292.0,0.837,12.1319
candidate,1,3,7.052475,2.59425303,0.029606,5134.0,0.803348,12.1319
candidate,1,3,7.05240378,2.6,0.0305049999999999,5020.0,0.836424,12.1319
candidate,1,3,2.53726,1.62,0.0169,5413.0,0.86,12.1319
candidate,1,3,2.537071,1.62512091,0.018546,5134.0,0.803348,12.1319
candidate,1,3,2.5370422,1.64,0.01776,4998.0,0.76,12.1319
candidate,1,3,2.53712,1.71,0.0188,5292.0,0.837,12.1319
candidate,1,3,22.881145,1.78,0.02049,4998.0,0.76,12.1319
candidate,1,3,22.882,1.84,0.0201,5292.0,0.837,12.1319
candidate,1,3,22.88159,1.75221592,0.019996,5134.0,0.803348,12.1319
candidate,1,3,22.8827,1.71,0.018,5413.0,0.86,12.1319
candidate,1,2,20.6921,2.41,0.0299,5055.0,0.731,13.9395
candidate,1,2,20.6915,2.1,0.0301,5292.0,0.64,13.9395
candidate,1,2,20.698453,2.69,0.03279,4775.0,0.73,13.9395
candidate,1,2,11.2954,2.3,0.0286,5055.0,0.731,13.9395
candidate,1,2,11.29665,2.08,0.0298,5292.0,0.64,13.9395
candidate,1,2,11.295158,2.47,0.03468,4775.0,0.73,13.9395
candidate,1,1,30.9349,2.5,0.022,5767.0,1.01,12.5018
candidate,1,1,30.9403,2.44,0.0259,5292.0,0.8649,12.5018
candidate,1,1,30.944648,3.06,0.02632,5710.0,0.96,12.5018
candidate,1,1,30.944593,2.31215242,0.024562,5617.0,0.86302,12.5018
candidate,1,1,30.94191,2.5,0.0305049999999999,5850.0,0.96,12.5018
candidate,1,1,3.0026,2.6,0.0696,5630.0,1.45479,12.6108
candidate,1,1,3.0026215,14.0672,0.0305049999999999,5630.0,1.45,12.6108
candidate,1,1,3.00234671,2.6,0.0305049999999999,5630.0,1.45479,12.6108
candidate,1,1,3.0026376,6.45,0.0624,5425.0,0.86,12.6108
candidate,1,1,3.002627,9.9,0.06191,5749.0,1.47,12.6108
candidate,1,1,3.002654,10.45,0.0628,5292.0,1.525,12.6108
candidate,1,1,3.00265,7.655747,0.063,5500.0,1.12,12.6108
candidate,1,1,2.573413,1.93284331,0.017445,5761.0,1.015751,12.8575
candidate,1,1,2.5735352,1.94,0.01706,5680.0,0.95,12.8575
candidate,1,1,2.57336,1.92,0.0305049999999999,5748.0,0.995,12.8575
candidate,1,1,2.57275378,2.6,0.0305049999999999,5718.0,1.00125,12.8575
candidate,1,1,2.57302,2.48,0.0166,6293.0,1.36,12.8575
candidate,1,1,2.57333,2.03,0.0178,5292.0,1.046,12.8575
candidate,1,2,6.67199,2.02,0.0305049999999999,4455.0,0.696,12.0433
candidate,1,2,6.6717686,2.18,0.02587,4500.0,0.69,12.0433
candidate,1,2,6.67010938,2.6,0.0305049999999999,4555.0,0.695645,12.0433
candidate,1,2,6.671774,1.92561267,0.027246,4636.0,0.647947,12.0433
candidate,1,2,6.67196,1.697,0.0269,5292.0,0.577,12.0433
candidate,1,2,6.67202,2.14,0.0271,4880.0,0.73,12.0433
candidate,1,2,16.19803,1.73,0.0275,5292.0,0.577,12.0433
candidate,1,2,16.1966,2.14,0.0269,4880.0,0.73,12.0433
candidate,1,2,16.197189,2.11,0.02472,4500.0,0.69,12.0433
candidate,1,2,16.197201,1.89069587,0.026752,4636.0,0.647947,12.0433
candidate,1,2,16.19697,1.99,0.0305049999999999,4455.0,0.696,12.0433
candidate,1,2,20.2653,2.89,0.0209,5292.0,1.269,12.7269
candidate,1,2,20.257,3.22,0.018,6771.0,1.63,12.7269
candidate,1,2,20.258209,2.08,0.01824,5686.0,0.95,12.7269
candidate,1,2,25.4556,3.9,0.0219,6771.0,1.63,12.7269
candidate,1,2,25.457815,2.99,0.02641,5686.0,0.95,12.7269
candidate,1,2,25.4569,3.66,0.0264,5292.0,1.269,12.7269
candidate,1,1,6.53147301,2.6,0.0305049999999999,5391.0,0.875405,13.9146
candidate,1,1,6.5311178,2.85,0.02884,5313.0,0.82,13.9146
candidate,1,1,6.53142,2.79,0.0295,5292.0,0.867,13.9146
candidate,1,1,6.53044,2.07,0.0259,5312.0,0.726,13.9146
candidate,1,1,12.647815,1.38162499,0.018941,4799.0,0.668753,12.6702
candidate,1,1,12.64655,1.47,0.0187,5292.0,0.722,12.6702
candidate,1,1,12.65309622,2.6,0.0305049999999999,5292.0,0.864,12.6702
candidate,1,1,12.6475,1.58,0.0173,5213.0,0.84,12.6702
candidate,1,1,12.647849,1.65,0.01986,4711.0,0.72,12.6702
candidate,1,1,5.06939,2.75,0.0305049999999999,5865.0,1.79,11.9961
candidate,1,1,5.0689232,2.93,0.01563,6490.0,1.59,11.9961
candidate,1,1,5.06963,2.49,0.01353,5887.0,1.67,11.9961
candidate,1,1,5.06965,2.49,0.01324,5958.0,1.71,11.9961
non-candidate,1,0,24.38724,17.4,0.1427,5292.0,0.864,14.5946
non-candidate,1,0,24.3949924,2.6,0.0305049999999999,6059.0,1.53945,14.5946
non-candidate,1,0,24.38752,22.4,0.1438,5292.0,1.43,14.5946
non-candidate,1,0,24.3872,2.6,0.1401,6059.0,1.53945,14.5946
non-candidate,1,0,24.387407,18.3,0.1408,5931.0,1.09,14.5946
candidate,1,1,8.05423,1.73,0.0242,5292.0,0.655,12.6573
candidate,1,1,8.054787,1.82830556,0.023867,4893.0,0.702294,12.6573
candidate,1,1,8.0549321,2.01,0.02249,4720.0,0.72,12.6573
candidate,1,1,8.05428,1.58,0.0211,4746.0,0.675,12.6573
candidate,1,1,7.06599,2.32,0.0428,4127.0,0.491,15.0572
candidate,1,1,7.065,2.4,0.0449,5292.0,0.491,15.0572
candidate,1,1,7.0658874,3.07,0.04315,4059.0,0.61,15.0572
candidate,1,1,28.6777,4.12,0.0177,5715.0,2.13,13.0573
candidate,1,1,28.6911,4.3,0.0247,5292.0,1.597,13.0573
candidate,1,1,28.6781,4.03523305,0.02408,5700.0,1.533,13.0573
candidate,1,1,28.67992,2.67,0.0305049999999999,5772.0,0.96,13.0573
candidate,1,1,13.978518,2.75039475,0.031575,5131.0,0.798574,12.7782
candidate,1,1,13.9782,2.69,0.0315,5292.0,0.783,12.7782
candidate,1,1,13.98746633,2.6,0.0305049999999999,5064.0,0.792485,12.7782
candidate,1,1,13.97876,2.77,0.0297,5026.0,0.77,12.7782
candidate,1,1,13.97896,2.89,0.0281,5622.0,0.93,12.7782
candidate,1,1,6.9862794,3.32,0.05874,3891.0,0.57,15.1887
candidate,1,1,6.98541,2.15,0.0457,4006.0,0.426,15.1887
candidate,1,4,5.57739,0.75,0.0295,3497.0,0.232,14.2789
candidate,1,4,5.577212,1.08,0.029949,3360.47,0.330989,14.2789
candidate,1,4,5.5773147,1.54,0.03002,3563.0,0.43,14.2789
candidate,1,4,15.189034,1.16,0.032263,3360.47,0.330989,14.2789
candidate,1,4,15.1871,0.86,0.0334,3497.0,0.232,14.2789
candidate,1,4,7.760178,1.01,0.027863,3360.47,0.330989,14.2789
candidate,1,4,7.7599,0.73,0.0286,3497.0,0.232,14.2789
candidate,1,4,24.1669,0.82,0.032,3497.0,0.232,14.2789
candidate,1,4,24.158868,1.29,0.035758,3360.47,0.330989,14.2789
candidate,1,2,7.49569,2.71,0.023,5292.0,1.079,11.7146
candidate,1,2,7.495692,2.62539115,0.022901,5844.0,1.051008,11.7146
candidate,1,2,7.4956613,4.74,0.02273,6634.0,1.77,11.7146
candidate,1,2,7.49491004,2.6,0.0305049999999999,5865.0,1.05721,11.7146
candidate,1,2,7.495,2.6,0.0239,5865.0,1.05721,11.7146
candidate,1,2,7.49543,2.45,0.021,5922.0,1.06,11.7146
candidate,1,2,7.49556,2.58,0.0305049999999999,5867.0,1.058,11.7146
candidate,1,1,19.565557,2.95906745,0.024977,5929.0,1.086156,12.4364
candidate,1,1,19.565086,2.94,0.02425,5804.0,1.01,12.4364
candidate,1,1,19.5688,3.66,0.0321,5292.0,1.047,12.4364
candidate,1,1,19.5666,2.31,0.0215,6060.0,0.98,12.4364
candidate,1,2,7.8142,2.67,0.0156,5995.0,1.56,12.5886
candidate,1,2,7.817949,2.54862479,0.018873,6022.0,1.238022,12.5886
candidate,1,2,7.81751,3.08,0.01892,5292.0,1.492,12.5886
candidate,1,2,7.8173399,2.16,0.01814,5800.0,1.01,12.5886
candidate,1,2,18.289,3.16,0.0194,5292.0,1.492,12.5886
candidate,1,2,18.286069,2.62624197,0.019448,6022.0,1.238022,12.5886
candidate,1,2,18.283257,2.31,0.01992,5800.0,1.01,12.5886
candidate,1,2,18.311,2.77,0.0162,5995.0,1.56,12.5886
non-candidate,1,0,11.98934,14.77,0.07846,5292.0,1.726,13.0146
non-candidate,1,0,11.989686,9.01,0.08007,5700.0,0.96,13.0146
non-candidate,1,0,23.9726,11.1,0.0793,5292.0,0.864,13.0146
non-candidate,1,0,11.99899626,2.6,0.0305049999999999,5759.0,1.57442,13.0146
non-candidate,1,0,11.9897,2.6,0.0787,5759.0,1.57442,13.0146
candidate,1,1,8.199796,2.3,0.0278,4970.0,0.76,11.9202
candidate,1,1,8.20075,2.47,0.027,5297.0,0.83,11.9202
candidate,1,1,8.20023,2.53,0.0296,5292.0,0.782,11.9202
candidate,1,1,8.2000844,2.4996027,0.0288,5160.0,0.792,11.9202
candidate,1,1,8.199814,2.49801045,0.029212,5070.0,0.783982,11.9202
candidate,1,1,8.2008,2.6,0.0305049999999999,4865.6,0.793476,11.9202
candidate,1,1,8.20008746059,2.79975419,0.0305049999999999,4865.6,0.793476,11.9202
non-candidate,1,0,2.29016,1.42,0.0145,5292.0,0.864,11.8935
non-candidate,1,0,2.294185,1.95611,0.0305049999999999,5062.0,0.707445,11.8935
candidate,1,1,10.993948,3.14685573,0.027782,5839.0,1.038427,11.8031
candidate,1,1,10.9947,4.09,0.0305049999999999,5897.0,1.265,11.8031
candidate,1,1,10.99497,3.99,0.0305049999999999,5853.0,1.247,11.8031
candidate,1,1,21.99036193738,4.60346552,0.0305049999999999,5294.0,1.33417,11.8031
candidate,1,1,10.994748,4.05,0.02968,5926.0,1.247,11.8031
candidate,1,1,10.99501,4.55,0.03045,5292.0,1.3704,11.8031
candidate,1,1,10.99573,3.69,0.0261,5926.0,1.28,11.8031
candidate,1,2,10.3535,3.32,0.0377,5147.0,0.8,14.3358
candidate,1,2,10.353263,3.09,0.03636,4797.0,0.73,14.3358
candidate,1,2,10.35848367,2.6,0.0305049999999999,4779.0,0.771581,14.3358
candidate,1,2,10.35176,2.97,0.0305049999999999,4890.0,0.74,14.3358
candidate,1,2,10.35239,3.58,0.04457,4870.0,0.74,14.3358
candidate,1,2,10.3516,2.86,0.0368,5292.0,0.712,14.3358
candidate,1,2,5.0639064,2.46,0.02909,4797.0,0.73,14.3358
candidate,1,2,5.06468,2.31,0.0305049999999999,5292.0,0.864,14.3358
candidate,1,2,5.06347,2.32,0.0299,5292.0,0.712,14.3358
candidate,1,2,5.06416,2.41,0.0299,4870.0,0.74,14.3358
candidate,1,2,5.06408,2.44,0.0279,5147.0,0.8,14.3358
candidate,1,3,19.0912,2.03,0.0237,5292.0,0.785,12.377
candidate,1,3,19.09995,2.11327433,0.023025,5377.0,0.841458,12.377
candidate,1,3,19.0918,2.01,0.021,5441.0,0.87,12.377
candidate,1,3,5.605309,1.48914397,0.016225,5377.0,0.841458,12.377
candidate,1,3,5.605,1.47,0.0154,5441.0,0.87,12.377
candidate,1,3,5.60473,1.41,0.0164,5292.0,0.785,12.377
candidate,1,3,28.8819,2.39,0.0279,5292.0,0.785,12.377
candidate,1,3,28.867253,2.55211506,0.027806,5377.0,0.841458,12.377
candidate,1,1,6.10099028,2.6,0.0305049999999999,4784.0,0.756173,13.9043
candidate,1,1,6.10241,2.38,0.031,5292.0,0.702,13.9043
candidate,1,1,6.10224,1.82,0.0261,4530.0,0.631,13.9043
candidate,1,1,6.102325,1.97,0.028504,4674.13,0.634663,13.9043
non-candidate,1,0,7.195834,2.6,0.1398,5292.0,0.864,13.5505
candidate,1,2,2.747227,1.71,0.028647,3875.75,0.547001,13.8042
candidate,1,2,2.74697,1.244,0.0268,3910.0,0.424,13.8042
candidate,1,2,2.747128,1.36,0.0293,5292.0,0.424,13.8042
candidate,1,2,10.00102551,2.6,0.0305049999999999,3848.0,0.562821,13.8042
candidate,1,2,9.99791,1.7,0.0368,5292.0,0.424,13.8042
candidate,1,2,9.99767,1.483,0.0319,3910.0,0.424,13.8042
candidate,1,2,9.997442,2.11,0.035442,3875.75,0.547001,13.8042
candidate,1,2,6.4215,2.41,0.0234,5652.0,0.93,13.1474
candidate,1,2,6.42149,2.51,0.0275,5292.0,0.836,13.1474
candidate,1,2,27.86,2.03,0.0198,5652.0,0.93,13.1474
candidate,1,2,27.8522,2.16,0.0237,5292.0,0.836,13.1474
candidate,1,1,0.684541,1.36,0.0186,5292.0,0.671,12.06
candidate,1,1,0.684533,1.01,0.0179,4268.0,0.507,12.06
candidate,1,1,0.684559,1.2,0.0155,4427.0,0.68,12.06
candidate,1,1,0.68458757,2.6,0.0305049999999999,4222.0,0.734112,12.06
candidate,1,1,0.684557,1.37,0.018568,4376.21,0.675849,12.06
candidate,1,1,0.684575,1.4,0.0181,4462.0,0.71,12.06
candidate,1,1,0.684553,1.27572042,0.018081,4441.0,0.646851,12.06
candidate,1,1,0.68453862616,1.4,0.0305049999999999,4232.0,0.71,12.06
candidate,1,1,8.775864,1.97521161,0.025082,5129.0,0.721964,12.7978
candidate,1,1,8.77683,1.96,0.0234,5482.0,0.76,12.7978
candidate,1,1,8.77709,5.1,0.058,5292.0,0.8,12.7978
candidate,1,1,9.72664,8.42,0.0512,5292.0,1.508,13.7078
candidate,1,1,9.726618,7.6,0.05,5747.0,1.401,13.7078
candidate,1,1,9.72739,4.6,0.0441,5406.0,0.93,13.7078
candidate,1,1,9.72665,7.23871,0.0305049999999999,5583.6,1.45,13.7078
candidate,1,1,4.61228,2.3,0.045987,3624.15,0.459539,14.5451
candidate,1,1,4.61244,1.27,0.0454,5292.0,0.256,14.5451
candidate,1,1,4.6122,1.23,0.0436,3537.0,0.256,14.5451
candidate,1,1,1.095962,0.617,0.0178,5292.0,0.318,13.3216
candidate,1,1,1.096026,0.615,0.0176,3691.0,0.318,13.3216
candidate,1,1,1.095979,1.08,0.019634,3677.0,0.535057,13.3216
candidate,1,1,18.4474,5.6,0.11,4052.0,0.468,14.8665
candidate,1,1,18.44883,1.6,0.0305049999999999,3468.0,0.25,14.8665
candidate,1,1,18.448653,3.33,0.05692,3765.0,0.52,14.8665
candidate,1,1,18.44951,3.09,0.0605,5292.0,0.468,14.8665
candidate,1,1,18.4498,2.25,0.06669,3390.0,0.31,14.8665
candidate,1,2,13.71468745,2.6,0.0305049999999999,4133.13,0.650887,13.2292
candidate,1,2,13.734907,2.53,0.036516,4421.98,0.634754,13.2292
candidate,1,2,13.7311,2.04,0.0372,4136.0,0.494,13.2292
candidate,1,2,13.733314,2.6,0.038,4484.0,0.619,13.2292
candidate,1,2,13.73288,2.64,0.0374,5292.0,0.646,13.2292
candidate,1,2,2.90022,1.36,0.0192,5292.0,0.646,13.2292
candidate,1,2,2.900706,1.3,0.018733,4421.98,0.634754,13.2292
candidate,1,2,2.90032,1.02,0.0188,4136.0,0.494,13.2292
candidate,1,1,1.41929871,2.6,0.0305049999999999,3326.0,0.361559,14.3219
candidate,1,1,1.419604,1.22,0.034799,3488.9,0.32067,14.3219
candidate,1,1,1.419714,1.18,0.038,5292.0,0.284,14.3219
candidate,1,1,1.419549,1.1,0.0352,3622.0,0.284,14.3219
non-candidate,1,0,0.701818,2.56,0.0168,5292.0,0.864,12.2109
candidate,1,1,10.134016,3.88,0.0853,3548.0,0.42,16.0836
candidate,1,1,10.13389,3.47,0.0786,3471.0,0.402,16.0836
candidate,1,1,10.134279,14.8,0.3161,5292.0,0.43,16.0836
candidate,1,1,10.1338,2.6,0.0305049999999999,3411.0,0.414978,16.0836
candidate,1,1,10.135091,3.7,0.0771,3410.0,0.44,16.0836
candidate,1,1,10.134231,1.76,0.0713,5292.0,0.226,16.0836
candidate,1,1,10.1346454,3.31,0.0756,3566.0,0.4,16.0836
candidate,1,1,10.13446,1.92,0.0777,5292.0,0.226,16.0836
candidate,1,1,8.406,2.6,0.023577,4642.56,4.70881,12.3059
candidate,1,1,8.405276,8.04276104,0.025002,4836.0,2.949151,12.3059
candidate,1,1,6.7713125000000005,14.68379,0.0305049999999999,5292.0,4.2,12.3059
